,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
79,Numbers28,George#DTNotMyPrez,21952044,1174111006647341056,/Numbers28/status/1174111006647341056,2019-09-18 00:00:52,1568764852,Thank you! Or let's make sure that anyone who needs a gun buys liability insurance just like when I get a car. #GunsKillPeople,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you! Or let's make sure that anyone who needs a gun buys liability insurance just like when I get a car. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a></p>",[],['GunsKillPeople'],False,[],,0,0,0,False,True,1174102841709015041,"[{'screen_name': 'Scottc3po187', 'user_id': '981607326879764480'}]"
80,ZeusMlgn8r,Zeus 🇧🇷,737658939979014145,1180988291488927744,/ZeusMlgn8r/status/1180988291488927744,2019-10-06 23:28:45,1570404525,Refute isso!  #gunskillpeople #catsaredangeroustoo hahahahah https://twitter.com/benebarbosa_mvb/status/1180961450262765569 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Refute isso! <img alt=""😠"" aria-label=""Emoji: Angry face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f620.png"" title=""Angry face""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/catsaredangeroustoo?src=hash""><s>#</s><b>catsaredangeroustoo</b></a> hahahahah <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/benebarbosa_mvb/status/1180961450262765569"" dir=""ltr"" href=""https://t.co/Dy1LGi5yXu"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/benebarbosa_mvb/status/1180961450262765569""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/benebarbosa_mv</span><span class=""invisible"">b/status/1180961450262765569</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/benebarbosa_mvb/status/1180961450262765569'],"['gunskillpeople', 'catsaredangeroustoo']",False,[],,1,0,0,False,False,,[]
81,kerlaw,C. A. Geronimo,18511156,1180928676667506691,/kerlaw/status/1180928676667506691,2019-10-06 19:31:51,1570390311,#GunsKillPeople & other living things-- that's their purpose. Reduce # of Guns = less lives lost. Look at the countries that have drastically reduced gun ownership  -- few to no gun deaths. 2 creeps walking into a bar isn't a militia. https://twitter.com/washingtonpost/status/1180867075226636291 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> &amp; other living things-- that's their purpose. Reduce # of Guns = less lives lost. Look at the countries that have drastically reduced gun ownership  -- few to no gun deaths. 2 creeps walking into a bar isn't a militia. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/washingtonpost/status/1180867075226636291"" dir=""ltr"" href=""https://t.co/N0St4oubgv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/washingtonpost/status/1180867075226636291""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/washingtonpost</span><span class=""invisible"">/status/1180867075226636291</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/washingtonpost/status/1180867075226636291'],['GunsKillPeople'],False,[],,0,0,0,False,False,,[]
82,TheAllKnowingHe,TheAllKnowingHead,1008648242,1180591785350844416,/TheAllKnowingHe/status/1180591785350844416,2019-10-05 21:13:10,1570309990,Do we need to #pry that from your #cold #dead #hand #gunskillpeople https://twitter.com/robdelaney/status/1180475290616832001 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Do we need to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pry?src=hash""><s>#</s><b>pry</b></a> that from your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cold?src=hash""><s>#</s><b>cold</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dead?src=hash""><s>#</s><b>dead</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hand?src=hash""><s>#</s><b>hand</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/robdelaney/status/1180475290616832001"" dir=""ltr"" href=""https://t.co/1FvWE1TX6g"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/robdelaney/status/1180475290616832001""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/robdelaney/sta</span><span class=""invisible"">tus/1180475290616832001</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/robdelaney/status/1180475290616832001'],"['pry', 'cold', 'dead', 'hand', 'gunskillpeople']",False,[],,0,0,0,False,False,,[]
83,schmalzamalz,la Manü,312864419,1180430304760213504,/schmalzamalz/status/1180430304760213504,2019-10-05 10:31:30,1570271490,"Coming from a country where you can go and see a movie without being scared of armed psychos, who might kill you at the cinema: he is so bloody right!!!
#gunskillpeople","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Coming from a country where you can go and see a movie without being scared of armed psychos, who might kill you at the cinema: he is so bloody right!!!
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a></p>",[],['gunskillpeople'],False,[],,1,0,0,False,True,1180212262373449729,"[{'screen_name': 'TMZ', 'user_id': '16331010'}]"
84,mtnmama12753,Armen,90688191,1180184260935733248,/mtnmama12753/status/1180184260935733248,2019-10-04 18:13:49,1570212829,"So, is the guy still comfortable carrying? Seems like a conundrum. And this was not an accidental shooting, he intentionally pulled the trigger. #GunsKillPeople","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So, is the guy still comfortable carrying? Seems like a conundrum. And this was not an accidental shooting, he intentionally pulled the trigger. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a></p>",[],['GunsKillPeople'],False,[],,3,0,0,False,True,1180169179262943232,"[{'screen_name': 'shannonrwatts', 'user_id': '246939630'}]"
85,caverbabe,caverbabe,719529205457936384,1180053707511255045,/caverbabe/status/1180053707511255045,2019-10-04 09:35:02,1570181702,Just saw a headline “US vaping crisis as deaths rise to 18” and I cannot comprehend how that is worse than fucking guns....#ThoughtsAndPrayers #gunskillpeople #NRABloodMoney,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just saw a headline “US vaping crisis as deaths rise to 18” and I cannot comprehend how that is worse than fucking guns....<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ThoughtsAndPrayers?src=hash""><s>#</s><b>ThoughtsAndPrayers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NRABloodMoney?src=hash""><s>#</s><b>NRABloodMoney</b></a></p>",[],"['ThoughtsAndPrayers', 'gunskillpeople', 'NRABloodMoney']",False,[],,4,0,0,False,False,,[]
86,cannibaldiet,NoNazis,4913662694,1179788422593953792,/cannibaldiet/status/1179788422593953792,2019-10-03 16:00:54,1570118454,"Migod.
#GunsKillPeople
#GunSenseNow
#StopKillingOurChildrenhttps://twitter.com/shannonrwatts/status/1179249354663706624 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Migod.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunSenseNow?src=hash""><s>#</s><b>GunSenseNow</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StopKillingOurChildren?src=hash""><s>#</s><b>StopKillingOurChildren</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/shannonrwatts/status/1179249354663706624"" dir=""ltr"" href=""https://t.co/1hCjLaKPnC"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/shannonrwatts/status/1179249354663706624""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/shannonrwatts/</span><span class=""invisible"">status/1179249354663706624</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/shannonrwatts/status/1179249354663706624'],"['GunsKillPeople', 'GunSenseNow', 'StopKillingOurChildrenhttps']",False,[],,0,0,0,False,False,,[]
87,rckennard,Richard Kennard,155737922,1179241671642484737,/rckennard/status/1179241671642484737,2019-10-02 03:48:18,1569988098,#MAGA #2a #LiberalsWithPistols #GunsKillPeople #kill,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2a?src=hash""><s>#</s><b>2a</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LiberalsWithPistols?src=hash""><s>#</s><b>LiberalsWithPistols</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/kill?src=hash""><s>#</s><b>kill</b></a></p>",[],"['MAGA', '2a', 'LiberalsWithPistols', 'GunsKillPeople', 'kill']",False,[],,0,0,0,False,False,,[]
88,ZeusMlgn8r,Zeus 🇧🇷,737658939979014145,1180988291488927744,/ZeusMlgn8r/status/1180988291488927744,2019-10-06 23:28:45,1570404525,Refute isso!  #gunskillpeople #catsaredangeroustoo hahahahah https://twitter.com/benebarbosa_mvb/status/1180961450262765569 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Refute isso! <img alt=""😠"" aria-label=""Emoji: Angry face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f620.png"" title=""Angry face""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/catsaredangeroustoo?src=hash""><s>#</s><b>catsaredangeroustoo</b></a> hahahahah <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/benebarbosa_mvb/status/1180961450262765569"" dir=""ltr"" href=""https://t.co/Dy1LGi5yXu"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/benebarbosa_mvb/status/1180961450262765569""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/benebarbosa_mv</span><span class=""invisible"">b/status/1180961450262765569</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/benebarbosa_mvb/status/1180961450262765569'],"['gunskillpeople', 'catsaredangeroustoo']",False,[],,1,0,0,False,False,,[]
89,kerlaw,C. A. Geronimo,18511156,1180928676667506691,/kerlaw/status/1180928676667506691,2019-10-06 19:31:51,1570390311,#GunsKillPeople & other living things-- that's their purpose. Reduce # of Guns = less lives lost. Look at the countries that have drastically reduced gun ownership  -- few to no gun deaths. 2 creeps walking into a bar isn't a militia. https://twitter.com/washingtonpost/status/1180867075226636291 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> &amp; other living things-- that's their purpose. Reduce # of Guns = less lives lost. Look at the countries that have drastically reduced gun ownership  -- few to no gun deaths. 2 creeps walking into a bar isn't a militia. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/washingtonpost/status/1180867075226636291"" dir=""ltr"" href=""https://t.co/N0St4oubgv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/washingtonpost/status/1180867075226636291""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/washingtonpost</span><span class=""invisible"">/status/1180867075226636291</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/washingtonpost/status/1180867075226636291'],['GunsKillPeople'],False,[],,0,0,0,False,False,,[]
90,TheAllKnowingHe,TheAllKnowingHead,1008648242,1180591785350844416,/TheAllKnowingHe/status/1180591785350844416,2019-10-05 21:13:10,1570309990,Do we need to #pry that from your #cold #dead #hand #gunskillpeople https://twitter.com/robdelaney/status/1180475290616832001 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Do we need to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/pry?src=hash""><s>#</s><b>pry</b></a> that from your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/cold?src=hash""><s>#</s><b>cold</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dead?src=hash""><s>#</s><b>dead</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hand?src=hash""><s>#</s><b>hand</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/robdelaney/status/1180475290616832001"" dir=""ltr"" href=""https://t.co/1FvWE1TX6g"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/robdelaney/status/1180475290616832001""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/robdelaney/sta</span><span class=""invisible"">tus/1180475290616832001</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/robdelaney/status/1180475290616832001'],"['pry', 'cold', 'dead', 'hand', 'gunskillpeople']",False,[],,0,0,0,False,False,,[]
91,schmalzamalz,la Manü,312864419,1180430304760213504,/schmalzamalz/status/1180430304760213504,2019-10-05 10:31:30,1570271490,"Coming from a country where you can go and see a movie without being scared of armed psychos, who might kill you at the cinema: he is so bloody right!!!
#gunskillpeople","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Coming from a country where you can go and see a movie without being scared of armed psychos, who might kill you at the cinema: he is so bloody right!!!
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a></p>",[],['gunskillpeople'],False,[],,1,0,0,False,True,1180212262373449729,"[{'screen_name': 'TMZ', 'user_id': '16331010'}]"
92,mtnmama12753,Armen,90688191,1180184260935733248,/mtnmama12753/status/1180184260935733248,2019-10-04 18:13:49,1570212829,"So, is the guy still comfortable carrying? Seems like a conundrum. And this was not an accidental shooting, he intentionally pulled the trigger. #GunsKillPeople","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So, is the guy still comfortable carrying? Seems like a conundrum. And this was not an accidental shooting, he intentionally pulled the trigger. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a></p>",[],['GunsKillPeople'],False,[],,3,0,0,False,True,1180169179262943232,"[{'screen_name': 'shannonrwatts', 'user_id': '246939630'}]"
93,caverbabe,caverbabe,719529205457936384,1180053707511255045,/caverbabe/status/1180053707511255045,2019-10-04 09:35:02,1570181702,Just saw a headline “US vaping crisis as deaths rise to 18” and I cannot comprehend how that is worse than fucking guns....#ThoughtsAndPrayers #gunskillpeople #NRABloodMoney,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just saw a headline “US vaping crisis as deaths rise to 18” and I cannot comprehend how that is worse than fucking guns....<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ThoughtsAndPrayers?src=hash""><s>#</s><b>ThoughtsAndPrayers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/gunskillpeople?src=hash""><s>#</s><b><strong>gunskillpeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NRABloodMoney?src=hash""><s>#</s><b>NRABloodMoney</b></a></p>",[],"['ThoughtsAndPrayers', 'gunskillpeople', 'NRABloodMoney']",False,[],,4,0,0,False,False,,[]
94,cannibaldiet,NoNazis,4913662694,1179788422593953792,/cannibaldiet/status/1179788422593953792,2019-10-03 16:00:54,1570118454,"Migod.
#GunsKillPeople
#GunSenseNow
#StopKillingOurChildrenhttps://twitter.com/shannonrwatts/status/1179249354663706624 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Migod.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunSenseNow?src=hash""><s>#</s><b>GunSenseNow</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StopKillingOurChildren?src=hash""><s>#</s><b>StopKillingOurChildren</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/shannonrwatts/status/1179249354663706624"" dir=""ltr"" href=""https://t.co/1hCjLaKPnC"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/shannonrwatts/status/1179249354663706624""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/shannonrwatts/</span><span class=""invisible"">status/1179249354663706624</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/shannonrwatts/status/1179249354663706624'],"['GunsKillPeople', 'GunSenseNow', 'StopKillingOurChildrenhttps']",False,[],,0,0,0,False,False,,[]
95,rckennard,Richard Kennard,155737922,1179241671642484737,/rckennard/status/1179241671642484737,2019-10-02 03:48:18,1569988098,#MAGA #2a #LiberalsWithPistols #GunsKillPeople #kill,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2a?src=hash""><s>#</s><b>2a</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LiberalsWithPistols?src=hash""><s>#</s><b>LiberalsWithPistols</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/kill?src=hash""><s>#</s><b>kill</b></a></p>",[],"['MAGA', '2a', 'LiberalsWithPistols', 'GunsKillPeople', 'kill']",False,[],,0,0,0,False,False,,[]
96,KittyBlowsGlass,Kitty Blows Glass,24540282,1196583928343040000,/KittyBlowsGlass/status/1196583928343040000,2019-11-19 00:20:14,1574122814,Some folks don't have 2 leave home 2 experience fear of being killed by a gun. You should b able to stay home & feel safe. Get these guns off our streets and neighborhoods. Start w #BackgroundChecks #GunControlNow #NoAssaultWeapons #GunsKillPeople @senatemajldr time to pass #HR8,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Some folks don't have 2 leave home 2 experience fear of being killed by a gun. You should b able to stay home &amp; feel safe. Get these guns off our streets and neighborhoods. Start w <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BackgroundChecks?src=hash""><s>#</s><b>BackgroundChecks</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunControlNow?src=hash""><s>#</s><b>GunControlNow</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NoAssaultWeapons?src=hash""><s>#</s><b>NoAssaultWeapons</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1249982359"" dir=""ltr"" href=""/senatemajldr""><s>@</s><b>senatemajldr</b></a> time to pass <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HR8?src=hash""><s>#</s><b>HR8</b></a></p>",[],"['BackgroundChecks', 'GunControlNow', 'NoAssaultWeapons', 'GunsKillPeople', 'HR8']",False,[],,0,0,0,False,True,1196532985337655297,"[{'screen_name': 'RepValDemings', 'user_id': '798973032362606600'}]"
97,rogue_joan,RogueJoan,824662641238892544,1196506619149860864,/rogue_joan/status/1196506619149860864,2019-11-18 19:13:02,1574104382,"Funny, not funny; what is wrong with us, that we continue to allow this? #GunControlNow #GunsKillPeople https://www.vox.com/policy-and-politics/2017/10/9/16448302/mass-shootings-guns-nra-sunday-lubach …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Funny, not funny; what is wrong with us, that we continue to allow this? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunControlNow?src=hash""><s>#</s><b>GunControlNow</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GunsKillPeople?src=hash""><s>#</s><b><strong>GunsKillPeople</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.vox.com/policy-and-politics/2017/10/9/16448302/mass-shootings-guns-nra-sunday-lubach"" dir=""ltr"" href=""https://t.co/QTOBdBazPd"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.vox.com/policy-and-politics/2017/10/9/16448302/mass-shootings-guns-nra-sunday-lubach""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">vox.com/policy-and-pol</span><span class=""invisible"">itics/2017/10/9/16448302/mass-shootings-guns-nra-sunday-lubach</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.vox.com/policy-and-politics/2017/10/9/16448302/mass-shootings-guns-nra-sunday-lubach'],"['GunControlNow', 'GunsKillPeople']",False,[],,0,0,0,False,False,,[]
